Store,Date,Temperature
18,9/14/2012,64.45
18,9/21/2012,60.23
18,9/28/2012,58.24
18,10/5/2012,59.68
18,10/12/2012,50.97
18,10/19/2012,51.96
18,10/26/2012,56.09
18,11/2/2012,53.32
18,11/9/2012,37.39
18,11/16/2012,43.74
18,11/23/2012,36.33
18,11/30/2012,34.72
18,12/7/2012,37.27
18,12/14/2012,37.44
18,12/21/2012,37.44
18,12/28/2012,31.33
18,1/4/2013,23.66
18,1/11/2013,31.74
18,1/18/2013,35.16
18,1/25/2013,21.29
18,2/1/2013,29.18
18,2/8/2013,24.59
18,2/15/2013,29.52
18,2/22/2013,27.2
18,3/1/2013,35.8
18,3/8/2013,33.61
18,3/15/2013,38.75
18,3/22/2013,30.43
18,3/29/2013,39.18
18,4/5/2013,40.65
18,4/12/2013,47.92
18,4/19/2013,49.59
18,4/26/2013,47.98
18,5/3/2013,55.96
18,5/10/2013,58.74
18,5/17/2013,56.18
18,5/24/2013,63.17
18,5/31/2013,60.42
18,6/7/2013,66.55
18,6/14/2013,62.06
18,6/21/2013,65.92
18,6/28/2013,75.07
18,7/5/2013,77.15
18,7/12/2013,77.34
18,7/19/2013,80.48
18,7/26/2013,73.31
19,2/5/2010,20.96
19,2/12/2010,23.22
19,2/19/2010,28.57
19,2/26/2010,30.33
19,3/5/2010,32.92
19,3/12/2010,39.06
19,3/19/2010,43.74
19,3/26/2010,39.07
19,4/2/2010,45.26
19,4/9/2010,55.66
19,4/16/2010,49.67
19,4/23/2010,46.87
19,4/30/2010,49.89
19,5/7/2010,62.54
19,5/14/2010,46.53
19,5/21/2010,57.53
19,5/28/2010,68.85
19,6/4/2010,68.88
19,6/11/2010,61.64
19,6/18/2010,66.25
19,6/25/2010,72.3
19,7/2/2010,66.25
19,7/9/2010,78.22
19,7/16/2010,74.6
19,7/23/2010,74.68
19,7/30/2010,72.83
19,8/6/2010,74.2
19,8/13/2010,72.71
19,8/20/2010,72.22
19,8/27/2010,66.4
19,9/3/2010,74.69
19,9/10/2010,63.36
19,9/17/2010,58.68
19,9/24/2010,63.43
19,10/1/2010,59.91
19,10/8/2010,53.74
19,10/15/2010,51.32
19,10/22/2010,48.45
19,10/29/2010,56.11
19,11/5/2010,41.78
19,11/12/2010,40.3
19,11/19/2010,44.22
19,11/26/2010,42.62
19,12/3/2010,36.64
19,12/10/2010,25.12
19,12/17/2010,26.83
19,12/24/2010,26.05
19,12/31/2010,28.65
19,1/7/2011,31.34
19,1/14/2011,21.68
19,1/21/2011,22.8
19,1/28/2011,20.66
19,2/4/2011,21.02
19,2/11/2011,21.79
19,2/18/2011,34.74
19,2/25/2011,23.24
19,3/4/2011,29.28
19,3/11/2011,35.59
19,3/18/2011,40.32
19,3/25/2011,33.26
19,4/1/2011,30.68
19,4/8/2011,41.26
19,4/15/2011,48.67
19,4/22/2011,41.66
19,4/29/2011,54.23
19,5/6/2011,50.43
19,5/13/2011,54.2
19,5/20/2011,52.8
19,5/27/2011,63.2
19,6/3/2011,66.01
19,6/10/2011,68.26
19,6/17/2011,64.02
19,6/24/2011,68.4
19,7/1/2011,67.64
19,7/8/2011,73.2
19,7/15/2011,73.7
19,7/22/2011,79.37
19,7/29/2011,74.86
19,8/5/2011,73.84
19,8/12/2011,70.92
19,8/19/2011,71.14
19,8/26/2011,69.34
19,9/2/2011,69.27
19,9/9/2011,68.28
19,9/16/2011,62.76
19,9/23/2011,61.32
19,9/30/2011,64.99
19,10/7/2011,53.1
19,10/14/2011,61.86
19,10/21/2011,52.05
19,10/28/2011,46.49
19,11/4/2011,44.97
19,11/11/2011,48.22
19,11/18/2011,48.21
19,11/25/2011,42.75
19,12/2/2011,45.67
19,12/9/2011,40.18
19,12/16/2011,37.07
19,12/23/2011,36.09
19,12/30/2011,31.65
19,1/6/2012,31.84
19,1/13/2012,37.08
19,1/20/2012,23.44
19,1/27/2012,32.41
19,2/3/2012,36.22
19,2/10/2012,32.61
19,2/17/2012,30.95
19,2/24/2012,33.91
19,3/2/2012,34.83
19,3/9/2012,38.15
19,3/16/2012,48.2
19,3/23/2012,56.72
19,3/30/2012,43.47
19,4/6/2012,40.23
19,4/13/2012,44.42
19,4/20/2012,55.2
19,4/27/2012,42.45
19,5/4/2012,50.76
19,5/11/2012,55.33
19,5/18/2012,58.81
19,5/25/2012,67.79
19,6/1/2012,68.18
19,6/8/2012,60.19
19,6/15/2012,68.19
19,6/22/2012,75.83
19,6/29/2012,69.92
19,7/6/2012,76.07
19,7/13/2012,73.17
19,7/20/2012,76.17
19,7/27/2012,74.43
19,8/3/2012,73.41
19,8/10/2012,74.45
19,8/17/2012,69.83
19,8/24/2012,66.66
19,8/31/2012,71.85
19,9/7/2012,72.2
19,9/14/2012,65.08
19,9/21/2012,60.62
19,9/28/2012,56.81
19,10/5/2012,59.86
19,10/12/2012,48.29
19,10/19/2012,53.44
19,10/26/2012,56.49
19,11/2/2012,46.81
19,11/9/2012,36.61
19,11/16/2012,45.1
19,11/23/2012,40.84
19,11/30/2012,34.69
19,12/7/2012,43.1
19,12/14/2012,37.84
19,12/21/2012,40.4
19,12/28/2012,29.58
19,1/4/2013,25.22
19,1/11/2013,34.91
19,1/18/2013,37.22
19,1/25/2013,20.04
19,2/1/2013,31.51
19,2/8/2013,22.82
19,2/15/2013,30.73
19,2/22/2013,24.1
19,3/1/2013,33.74
19,3/8/2013,29.44
19,3/15/2013,38.92
19,3/22/2013,28.07
19,3/29/2013,36.39
19,4/5/2013,36.94
19,4/12/2013,43.78
19,4/19/2013,51.88
19,4/26/2013,47.33
19,5/3/2013,59.08
19,5/10/2013,59.31
19,5/17/2013,52.54
19,5/24/2013,62.35
19,5/31/2013,62.2
19,6/7/2013,62.27
19,6/14/2013,62.27
19,6/21/2013,63.62
19,6/28/2013,74.7
19,7/5/2013,69.81
19,7/12/2013,74.12
19,7/19/2013,79.15
19,7/26/2013,68.96
20,2/5/2010,25.92
20,2/12/2010,22.12
20,2/19/2010,25.43
20,2/26/2010,32.32
20,3/5/2010,31.75
20,3/12/2010,43.82
20,3/19/2010,47.32
20,3/26/2010,50.49
20,4/2/2010,51
20,4/9/2010,65.1
20,4/16/2010,55.43
20,4/23/2010,50.65
20,4/30/2010,54.75
20,5/7/2010,66.74
20,5/14/2010,55.91
20,5/21/2010,60.38
20,5/28/2010,70.97
20,6/4/2010,72.52
20,6/11/2010,67.32
20,6/18/2010,72.62
20,6/25/2010,75.17
20,7/2/2010,70.1
20,7/9/2010,78.09
20,7/16/2010,75.14
20,7/23/2010,77.75
20,7/30/2010,76.03
20,8/6/2010,74.57
20,8/13/2010,75.98
20,8/20/2010,75.34
20,8/27/2010,70.51
20,9/3/2010,75.5
20,9/10/2010,65.02
20,9/17/2010,65.28
20,9/24/2010,69.37
20,10/1/2010,61.08
20,10/8/2010,51.5
20,10/15/2010,59.17
20,10/22/2010,50.52
20,10/29/2010,57.56
20,11/5/2010,42.78
20,11/12/2010,42.38
20,11/19/2010,45.88
20,11/26/2010,46.66
20,12/3/2010,35.47
20,12/10/2010,24.27
20,12/17/2010,24.07
20,12/24/2010,25.17
20,12/31/2010,28.85
20,1/7/2011,31.43
20,1/14/2011,20.39
20,1/21/2011,27.43
20,1/28/2011,23.21
20,2/4/2011,28.58
20,2/11/2011,25.38
20,2/18/2011,42.95
20,2/25/2011,33.2
20,3/4/2011,37.33
20,3/11/2011,39.53
20,3/18/2011,44.8
20,3/25/2011,44.83
20,4/1/2011,32.43
20,4/8/2011,47.09
20,4/15/2011,55
20,4/22/2011,52.56
20,4/29/2011,62.97
20,5/6/2011,53.41
20,5/13/2011,62.26
20,5/20/2011,59.01
20,5/27/2011,69.12
20,6/3/2011,73.51
20,6/10/2011,73.64
20,6/17/2011,66.41
20,6/24/2011,72.4
20,7/1/2011,69.66
20,7/8/2011,74.69
20,7/15/2011,74.88
20,7/22/2011,78.89
20,7/29/2011,77.47
20,8/5/2011,77.8
20,8/12/2011,73.52
20,8/19/2011,71.25
20,8/26/2011,70.15
20,9/2/2011,70.82
20,9/9/2011,68.74
20,9/16/2011,64.02
20,9/23/2011,62.15
20,9/30/2011,63.44
20,10/7/2011,52.42
20,10/14/2011,62.54
20,10/21/2011,53.69
20,10/28/2011,49.36
20,11/4/2011,43.88
20,11/11/2011,47.27
20,11/18/2011,49.3
20,11/25/2011,46.38
20,12/2/2011,46.32
20,12/9/2011,41.64
20,12/16/2011,37.16
20,12/23/2011,40.19
20,12/30/2011,36.35
20,1/6/2012,33.42
20,1/13/2012,37.79
20,1/20/2012,27.65
20,1/27/2012,37.19
20,2/3/2012,39.93
20,2/10/2012,33.47
20,2/17/2012,31.11
20,2/24/2012,39.79
20,3/2/2012,39.98
20,3/9/2012,41.14
20,3/16/2012,53.73
20,3/23/2012,66.11
20,3/30/2012,51.52
20,4/6/2012,50.06
20,4/13/2012,45.68
20,4/20/2012,60.11
20,4/27/2012,47.64
20,5/4/2012,62.74
20,5/11/2012,63.19
20,5/18/2012,60.99
20,5/25/2012,70.04
20,6/1/2012,73.67
20,6/8/2012,62.01
20,6/15/2012,71.51
20,6/22/2012,76.51
20,6/29/2012,74.15
20,7/6/2012,79.2
20,7/13/2012,78.27
20,7/20/2012,76.04
20,7/27/2012,74.6
20,8/3/2012,74.73
20,8/10/2012,75.4
20,8/17/2012,69.57
20,8/24/2012,68.27
20,8/31/2012,72.66
20,9/7/2012,76.36
20,9/14/2012,64.84
20,9/21/2012,60.94
20,9/28/2012,58.65
20,10/5/2012,60.77
20,10/12/2012,47.2
20,10/19/2012,56.26
20,10/26/2012,60.04
20,11/2/2012,42.33
20,11/9/2012,37.58
20,11/16/2012,45.38
20,11/23/2012,44.26
20,11/30/2012,34.99
20,12/7/2012,48.4
20,12/14/2012,41.26
20,12/21/2012,43.49
20,12/28/2012,30.97
20,1/4/2013,26.12
20,1/11/2013,34.73
20,1/18/2013,40.46
20,1/25/2013,22.34
20,2/1/2013,35.43
20,2/8/2013,25.38
20,2/15/2013,34.8
20,2/22/2013,25.65
20,3/1/2013,34.88
20,3/8/2013,31.28
20,3/15/2013,41.02
20,3/22/2013,33.76
20,3/29/2013,35.89
20,4/5/2013,39.5
20,4/12/2013,61.38
20,4/19/2013,59.07
20,4/26/2013,48.64
20,5/3/2013,60.12
20,5/10/2013,61.35
20,5/17/2013,57.93
20,5/24/2013,67.35
20,5/31/2013,62.24
20,6/7/2013,67.08
20,6/14/2013,67.83
20,6/21/2013,68.35
20,6/28/2013,74.02
20,7/5/2013,72.97
20,7/12/2013,72.59
20,7/19/2013,77.5
20,7/26/2013,69.49
21,2/5/2010,39.05
21,2/12/2010,37.77
21,2/19/2010,39.75
21,2/26/2010,45.31
21,3/5/2010,48.61
21,3/12/2010,57.1
21,3/19/2010,54.68
21,3/26/2010,51.66
21,4/2/2010,64.12
21,4/9/2010,65.74
21,4/16/2010,67.87
21,4/23/2010,64.21
21,4/30/2010,66.93
21,5/7/2010,70.87
21,5/14/2010,73.08
21,5/21/2010,74.24
21,5/28/2010,80.94
21,6/4/2010,82.68
21,6/11/2010,83.51
21,6/18/2010,86.18
21,6/25/2010,87.01
21,7/2/2010,82.29
21,7/9/2010,81.67
21,7/16/2010,85.61
21,7/23/2010,87.17
21,7/30/2010,83.59
21,8/6/2010,90.3
21,8/13/2010,89.65
21,8/20/2010,89.58
21,8/27/2010,86.2
21,9/3/2010,82.57
21,9/10/2010,79.3
21,9/17/2010,83.03
21,9/24/2010,80.79
21,10/1/2010,70.28
21,10/8/2010,65.76
21,10/15/2010,68.61
21,10/22/2010,70.72
21,10/29/2010,67.51
21,11/5/2010,58.71
21,11/12/2010,60.95
21,11/19/2010,51.71
21,11/26/2010,62.96
21,12/3/2010,50.43
21,12/10/2010,46.35
21,12/17/2010,48.63
21,12/24/2010,51.29
21,12/31/2010,47.19
21,1/7/2011,44.24
21,1/14/2011,34.14
21,1/21/2011,42.72
21,1/28/2011,44.04
21,2/4/2011,36.33
21,2/11/2011,34.61
21,2/18/2011,59.87
21,2/25/2011,61.27
21,3/4/2011,59.52
21,3/11/2011,54.69
21,3/18/2011,63.26
21,3/25/2011,70.33
21,4/1/2011,56.36
21,4/8/2011,68.62
21,4/15/2011,71.01
21,4/22/2011,70.79
21,4/29/2011,70.19
21,5/6/2011,61.87
21,5/13/2011,75.04
21,5/20/2011,68.36
21,5/27/2011,76.86
21,6/3/2011,83.82
21,6/10/2011,84.71
21,6/17/2011,87.54
21,6/24/2011,85.72
21,7/1/2011,87.57
21,7/8/2011,89.16
21,7/15/2011,91.05
21,7/22/2011,90.27
21,7/29/2011,91.56
21,8/5/2011,94.22
21,8/12/2011,92.32
21,8/19/2011,90.11
21,8/26/2011,92.07
21,9/2/2011,91.94
21,9/9/2011,78.87
21,9/16/2011,80.62
21,9/23/2011,75.68
21,9/30/2011,78.91
21,10/7/2011,71.64
21,10/14/2011,69.79
21,10/21/2011,65.16
21,10/28/2011,65.46
21,11/4/2011,56.01
21,11/11/2011,59.8
21,11/18/2011,61.9
21,11/25/2011,56.43
21,12/2/2011,48.72
21,12/9/2011,41.44
21,12/16/2011,50.56
21,12/23/2011,46.54
21,12/30/2011,45.16
21,1/6/2012,48.1
21,1/13/2012,45
21,1/20/2012,52.21
21,1/27/2012,50.79
21,2/3/2012,55.83
21,2/10/2012,46.52
21,2/17/2012,45.03
21,2/24/2012,54.81
21,3/2/2012,59.3
21,3/9/2012,57.16
21,3/16/2012,63.39
21,3/23/2012,62.96
21,3/30/2012,67.87
21,4/6/2012,69.02
21,4/13/2012,69.03
21,4/20/2012,66.97
21,4/27/2012,69.21
21,5/4/2012,77.53
21,5/11/2012,74.14
21,5/18/2012,72.42
21,5/25/2012,79.49
21,6/1/2012,79.24
21,6/8/2012,79.47
21,6/15/2012,81.51
21,6/22/2012,81.78
21,6/29/2012,88.05
21,7/6/2012,85.26
21,7/13/2012,82.51
21,7/20/2012,84.25
21,7/27/2012,88.09
21,8/3/2012,91.57
21,8/10/2012,89.57
21,8/17/2012,85.55
21,8/24/2012,77.72
21,8/31/2012,83.58
21,9/7/2012,88.4
21,9/14/2012,76.1
21,9/21/2012,71.54
21,9/28/2012,80.38
21,10/5/2012,70.28
21,10/12/2012,61.53
21,10/19/2012,68.52
21,10/26/2012,70.5
21,11/2/2012,56.96
21,11/9/2012,63.81
21,11/16/2012,54.06
21,11/23/2012,58.85
21,11/30/2012,53.59
21,12/7/2012,64.28
21,12/14/2012,47.55
21,12/21/2012,55.81
21,12/28/2012,41.89
21,1/4/2013,39.19
21,1/11/2013,47.52
21,1/18/2013,41.19
21,1/25/2013,52.38
21,2/1/2013,55.38
21,2/8/2013,57.87
21,2/15/2013,50.02
21,2/22/2013,49.09
21,3/1/2013,46.28
21,3/8/2013,52.76
21,3/15/2013,56.28
21,3/22/2013,61.41
21,3/29/2013,51.35
21,4/5/2013,58.8
21,4/12/2013,61.27
21,4/19/2013,67.52
21,4/26/2013,58.66
21,5/3/2013,65.51
21,5/10/2013,65.62
21,5/17/2013,71.98
21,5/24/2013,77.24
21,5/31/2013,77.81
21,6/7/2013,77.38
21,6/14/2013,81.91
21,6/21/2013,82.27
21,6/28/2013,86.8
21,7/5/2013,81.2
21,7/12/2013,87.3
21,7/19/2013,79.15
21,7/26/2013,85
22,2/5/2010,24.36
22,2/12/2010,28.14
22,2/19/2010,31.96
22,2/26/2010,35.98
22,3/5/2010,36.82
22,3/12/2010,43.43
22,3/19/2010,46.03
22,3/26/2010,48.56
22,4/2/2010,44.96
22,4/9/2010,57.06
22,4/16/2010,51.14
22,4/23/2010,51.04
22,4/30/2010,50.96
22,5/7/2010,63.81
22,5/14/2010,50.99
22,5/21/2010,59.99
22,5/28/2010,65.64
22,6/4/2010,69.49
22,6/11/2010,65.01
22,6/18/2010,67.13
22,6/25/2010,74.37
22,7/2/2010,72.88
22,7/9/2010,79.22
22,7/16/2010,76.3
22,7/23/2010,76.91
22,7/30/2010,76.35
22,8/6/2010,74.37
22,8/13/2010,74.75
22,8/20/2010,73.21
22,8/27/2010,68.99
22,9/3/2010,75.85
22,9/10/2010,68.6
22,9/17/2010,62.49
22,9/24/2010,65.14
22,10/1/2010,69.31
22,10/8/2010,56.32
22,10/15/2010,55.23
22,10/22/2010,50.24
22,10/29/2010,57.73
22,11/5/2010,44.34
22,11/12/2010,44.42
22,11/19/2010,48.62
22,11/26/2010,44.61
22,12/3/2010,39.42
22,12/10/2010,28.43
22,12/17/2010,30.46
22,12/24/2010,29.76
22,12/31/2010,28.49
22,1/7/2011,32.56
22,1/14/2011,24.76
22,1/21/2011,26.8
22,1/28/2011,20.61
22,2/4/2011,26.39
22,2/11/2011,28.89
22,2/18/2011,35.34
22,2/25/2011,30.23
22,3/4/2011,33.52
22,3/11/2011,41.42
22,3/18/2011,43.38
22,3/25/2011,38.77
22,4/1/2011,36.04
22,4/8/2011,44.42
22,4/15/2011,48.88
22,4/22/2011,47.76
22,4/29/2011,57.2
22,5/6/2011,53.63
22,5/13/2011,57.71
22,5/20/2011,58.56
22,5/27/2011,62.59
22,6/3/2011,70.09
22,6/10/2011,69.53
22,6/17/2011,63.97
22,6/24/2011,68.53
22,7/1/2011,70.8
22,7/8/2011,74.22
22,7/15/2011,75.2
22,7/22/2011,77.79
22,7/29/2011,75.32
22,8/5/2011,75.33
22,8/12/2011,74.69
22,8/19/2011,71.3
22,8/26/2011,72.22
22,9/2/2011,69.16
22,9/9/2011,69.14
22,9/16/2011,68.08
22,9/23/2011,62.36
22,9/30/2011,69.78
22,10/7/2011,56.44
22,10/14/2011,62.63
22,10/21/2011,59.3
22,10/28/2011,49.31
22,11/4/2011,42.81
22,11/11/2011,47.8
22,11/18/2011,50.62
22,11/25/2011,46.28
22,12/2/2011,49.11
22,12/9/2011,45.35
22,12/16/2011,39.11
22,12/23/2011,39.83
22,12/30/2011,36.28
22,1/6/2012,34.61
22,1/13/2012,39
22,1/20/2012,29.16
22,1/27/2012,35.68
22,2/3/2012,40.58
22,2/10/2012,35.68
22,2/17/2012,36.25
22,2/24/2012,39
22,3/2/2012,37.47
22,3/9/2012,41.72
22,3/16/2012,46.06
22,3/23/2012,54.68
22,3/30/2012,46.4
22,4/6/2012,46.38
22,4/13/2012,49.89
22,4/20/2012,58.81
22,4/27/2012,51.42
22,5/4/2012,50.75
22,5/11/2012,56.72
22,5/18/2012,61.9
22,5/25/2012,62.39
22,6/1/2012,70.01
22,6/8/2012,61.71
22,6/15/2012,66.56
22,6/22/2012,70.61
22,6/29/2012,70.99
22,7/6/2012,77.41
22,7/13/2012,75.81
22,7/20/2012,76.57
22,7/27/2012,73.52
22,8/3/2012,72.99
22,8/10/2012,76.74
22,8/17/2012,74.92
22,8/24/2012,70.42
22,8/31/2012,71.93
22,9/7/2012,73.3
22,9/14/2012,66.42
22,9/21/2012,63.38
22,9/28/2012,62.17
22,10/5/2012,62.09
22,10/12/2012,54.18
22,10/19/2012,55.28
22,10/26/2012,57.58
22,11/2/2012,54.55
22,11/9/2012,40
22,11/16/2012,45.84
22,11/23/2012,41.34
22,11/30/2012,37.89
22,12/7/2012,42.13
22,12/14/2012,42.31
22,12/21/2012,41.52
22,12/28/2012,34.8
22,1/4/2013,29.43
22,1/11/2013,36.36
22,1/18/2013,38.95
22,1/25/2013,25.22
22,2/1/2013,32.63
22,2/8/2013,27.69
22,2/15/2013,32.73
22,2/22/2013,30.28
22,3/1/2013,38.37
22,3/8/2013,35.39
22,3/15/2013,39.87
22,3/22/2013,33.55
22,3/29/2013,40.87
22,4/5/2013,41.85
22,4/12/2013,49.5
22,4/19/2013,50.31
22,4/26/2013,48.72
22,5/3/2013,53.24
22,5/10/2013,55.35
22,5/17/2013,56.64
22,5/24/2013,62.01
22,5/31/2013,60.39
22,6/7/2013,65.77
22,6/14/2013,64.37
22,6/21/2013,67.88
22,6/28/2013,74.62
22,7/5/2013,75.13
22,7/12/2013,77.78
22,7/19/2013,80.67
22,7/26/2013,74.25
23,2/5/2010,15.25
23,2/12/2010,18.75
23,2/19/2010,26.7
23,2/26/2010,32.68
23,3/5/2010,33.15
23,3/12/2010,36.07
23,3/19/2010,43.01
23,3/26/2010,38.59
23,4/2/2010,40.5
23,4/9/2010,56.82
23,4/16/2010,44.25
23,4/23/2010,46.4
23,4/30/2010,45.47
23,5/7/2010,61.04
23,5/14/2010,45.33
23,5/21/2010,57.94
23,5/28/2010,69.26
23,6/4/2010,64.94
23,6/11/2010,58.35
23,6/18/2010,60.29
23,6/25/2010,69.83
23,7/2/2010,64.76
23,7/9/2010,77.16
23,7/16/2010,73.94
23,7/23/2010,70.2
23,7/30/2010,69.71
23,8/6/2010,70.03
23,8/13/2010,67.43
23,8/20/2010,68.65
23,8/27/2010,63.25
23,9/3/2010,72.91
23,9/10/2010,63.21
23,9/17/2010,55.3
23,9/24/2010,57.75
23,10/1/2010,62.07
23,10/8/2010,50.75
23,10/15/2010,45.55
23,10/22/2010,43.19
23,10/29/2010,48.68
23,11/5/2010,36.6
23,11/12/2010,35.59
23,11/19/2010,41.66
23,11/26/2010,34.95
23,12/3/2010,34.3
23,12/10/2010,20.12
23,12/17/2010,23.05
23,12/24/2010,22.96
23,12/31/2010,19.05
23,1/7/2011,27.81
23,1/14/2011,18.2
23,1/21/2011,15.58
23,1/28/2011,10.91
23,2/4/2011,14.5
23,2/11/2011,21.52
23,2/18/2011,26.6
23,2/25/2011,17
23,3/4/2011,20.67
23,3/11/2011,29.36
23,3/18/2011,37.28
23,3/25/2011,29.11
23,4/1/2011,29.44
23,4/8/2011,36.74
23,4/15/2011,45.51
23,4/22/2011,39.62
23,4/29/2011,54.2
23,5/6/2011,50.07
23,5/13/2011,55.12
23,5/20/2011,56.67
23,5/27/2011,63.27
23,6/3/2011,67.21
23,6/10/2011,65.23
23,6/17/2011,61.06
23,6/24/2011,63.8
23,7/1/2011,65.65
23,7/8/2011,69.92
23,7/15/2011,69.8
23,7/22/2011,76.74
23,7/29/2011,69.55
23,8/5/2011,69.53
23,8/12/2011,69.86
23,8/19/2011,67.09
23,8/26/2011,67.04
23,9/2/2011,65.33
23,9/9/2011,66.04
23,9/16/2011,60.52
23,9/23/2011,57.14
23,9/30/2011,64.76
23,10/7/2011,49
23,10/14/2011,56.79
23,10/21/2011,52.12
23,10/28/2011,42.57
23,11/4/2011,39.18
23,11/11/2011,44.04
23,11/18/2011,45.48
23,11/25/2011,35.23
23,12/2/2011,43.6
23,12/9/2011,36.4
23,12/16/2011,32.99
23,12/23/2011,27.8
23,12/30/2011,22.3
23,1/6/2012,24.29
23,1/13/2012,28.49
23,1/20/2012,15.33
23,1/27/2012,25.71
23,2/3/2012,29.71
23,2/10/2012,26.6
23,2/17/2012,27.01
23,2/24/2012,31.12
23,3/2/2012,25.91
23,3/9/2012,33.11
23,3/16/2012,41.19
23,3/23/2012,57.82
23,3/30/2012,36.71
23,4/6/2012,37.43
23,4/13/2012,41.81
23,4/20/2012,56.55
23,4/27/2012,44.62
23,5/4/2012,45.88
23,5/11/2012,52.9
23,5/18/2012,58.42
23,5/25/2012,66.43
23,6/1/2012,66.22
23,6/8/2012,56.82
23,6/15/2012,64.73
23,6/22/2012,71.82
23,6/29/2012,64.23
23,7/6/2012,70.86
23,7/13/2012,69.19
23,7/20/2012,71.13
23,7/27/2012,69.31
23,8/3/2012,71.51
23,8/10/2012,71.12
23,8/17/2012,69.97
23,8/24/2012,64.63
23,8/31/2012,68.34
23,9/7/2012,66.74
23,9/14/2012,61.37
23,9/21/2012,56.8
23,9/28/2012,53.71
23,10/5/2012,56.65
23,10/12/2012,48.1
23,10/19/2012,47.89
23,10/26/2012,50.56
23,11/2/2012,51.88
23,11/9/2012,33.21
23,11/16/2012,39.49
23,11/23/2012,33.44
23,11/30/2012,28.25
23,12/7/2012,35.02
23,12/14/2012,33.4
23,12/21/2012,31.44
23,12/28/2012,22.04
23,1/4/2013,12.27
23,1/11/2013,26.3
23,1/18/2013,30.33
23,1/25/2013,12.05
23,2/1/2013,22.1
23,2/8/2013,14.94
23,2/15/2013,25.39
23,2/22/2013,20.86
23,3/1/2013,32.68
23,3/8/2013,28.49
23,3/15/2013,34.45
23,3/22/2013,23.83
23,3/29/2013,34.55
23,4/5/2013,35.96
23,4/12/2013,39.54
23,4/19/2013,46.36
23,4/26/2013,44.03
23,5/3/2013,56.61
23,5/10/2013,62.17
23,5/17/2013,51.72
23,5/24/2013,59.75
23,5/31/2013,55.99
23,6/7/2013,62.51
23,6/14/2013,58.89
23,6/21/2013,61.09
23,6/28/2013,71.56
23,7/5/2013,71.7
23,7/12/2013,72.85
23,7/19/2013,76.37
23,7/26/2013,66.54
24,2/5/2010,22.43
24,2/12/2010,25.94
24,2/19/2010,31.05
24,2/26/2010,33.98
24,3/5/2010,36.73
24,3/12/2010,42.31
24,3/19/2010,46.09
24,3/26/2010,48.87
24,4/2/2010,45.22
24,4/9/2010,62.06
24,4/16/2010,51.08
24,4/23/2010,51.07
24,4/30/2010,51.48
24,5/7/2010,66.65
24,5/14/2010,51.31
24,5/21/2010,60.44
24,5/28/2010,69.59
24,6/4/2010,71.99
24,6/11/2010,64.84
24,6/18/2010,67.17
24,6/25/2010,74.9
24,7/2/2010,71.12
24,7/9/2010,79.05
24,7/16/2010,76.56
24,7/23/2010,75.27
24,7/30/2010,75.91
24,8/6/2010,74.54
24,8/13/2010,74.17
24,8/20/2010,72.17
24,8/27/2010,67
24,9/3/2010,73.52
24,9/10/2010,67.11
24,9/17/2010,60.31
24,9/24/2010,64.3
24,10/1/2010,66.88
24,10/8/2010,54.82
24,10/15/2010,52.83
24,10/22/2010,48.69
24,10/29/2010,57.29
24,11/5/2010,42.2
24,11/12/2010,41.76
24,11/19/2010,45.63
24,11/26/2010,41.92
24,12/3/2010,37.08
24,12/10/2010,27.11
24,12/17/2010,27.99
24,12/24/2010,27.74
24,12/31/2010,25.9
24,1/7/2011,30.72
24,1/14/2011,22.41
24,1/21/2011,23.69
24,1/28/2011,17.91
24,2/4/2011,23.83
24,2/11/2011,26.51
24,2/18/2011,34.04
24,2/25/2011,26.09
24,3/4/2011,31.36
24,3/11/2011,39.51
24,3/18/2011,43.39
24,3/25/2011,36.88
24,4/1/2011,35.73
24,4/8/2011,44.7
24,4/15/2011,52.36
24,4/22/2011,46
24,4/29/2011,60.48
24,5/6/2011,55.75
24,5/13/2011,58.49
24,5/20/2011,59.84
24,5/27/2011,65.74
24,6/3/2011,73.12
24,6/10/2011,70.02
24,6/17/2011,64.34
24,6/24/2011,68.88
24,7/1/2011,70.27
24,7/8/2011,72.56
24,7/15/2011,74.43
24,7/22/2011,79.29
24,7/29/2011,74.84
24,8/5/2011,74.64
24,8/12/2011,72.52
24,8/19/2011,69.93
24,8/26/2011,69.94
24,9/2/2011,68.14
24,9/9/2011,68.32
24,9/16/2011,65.56
24,9/23/2011,60.61
24,9/30/2011,68
24,10/7/2011,53.87
24,10/14/2011,60.21
24,10/21/2011,56.6
24,10/28/2011,48
24,11/4/2011,39.87
24,11/11/2011,46.78
24,11/18/2011,48.17
24,11/25/2011,41.83
24,12/2/2011,47.21
24,12/9/2011,42.3
24,12/16/2011,36
24,12/23/2011,36.93
24,12/30/2011,33.45
24,1/6/2012,32.86
24,1/13/2012,36.5
24,1/20/2012,25.73
24,1/27/2012,31.92
24,2/3/2012,38.61
24,2/10/2012,33.82
24,2/17/2012,33.92
24,2/24/2012,37.35
24,3/2/2012,35.36
24,3/9/2012,41.5
24,3/16/2012,48.68
24,3/23/2012,59.51
24,3/30/2012,47.28
24,4/6/2012,45.25
24,4/13/2012,48.65
24,4/20/2012,61.05
24,4/27/2012,49.26
24,5/4/2012,52.14
24,5/11/2012,58.7
24,5/18/2012,63.1
24,5/25/2012,65.79
24,6/1/2012,71.79
